Unnamed: 0,Email Text,Email Type,label
10460,"
Harlan Feinstein said:> In particular, I was going to have a menu entry available for:
> o  remove the SA markup from a message
> o  add/remove addresses to whitelist
> Help!  :-)  I've never done customization of this type to my exmh install.
> I'm running version 2.4 (6/23/2000) on RedHat 7.3Despite being the author of SpamAssassin, I've never fixed exmh to do
this.  I am therefore clearly not an exmh hacker ;)But to simplify -- the first action is piping the message to an external
command, then replacing the message file with the output; and the second
is simply piping the message to another command, then ignoring the output.
I'd say it's easy enough to do, if someone can provide the tcl.--j._______________________________________________
Exmh-users mailing list
Exmh-users@redhat.com
https://listman.redhat.com/mailman/listinfo/exmh-users
",Safe Email,0
8628,"my new position i wanted to submit my notice of rotation to the "" fundamental analysis "" group and thank the fx and country risk group for giving me an opportunity to work in such exiting learning environment . i really enjoyed being part of the research group and hope to keep all of the relationships i have developed throughout my rotation . i am looking forward to my new position as an opportunity to learn more about the company and to try my abilities in a new environment . "" fundamental analysis "" group is a new and developing group , which will give me an opportunity to develop and grow as an employee . i understand that it is my responsibility to train the individual who will be taking my current position . in an effort to make a smooth transition to my new rotation i will train the new individual and starting december 18 th will devote my free time to pursue my new job responsibilities . in agreement with maureen official start date of new rotation is january 2 nd 2001 . sincerely , yana kristal",Safe Email,0
17959,"private mail from the desk of hajia mariam abacha ( mrs ) dear friend , this might be a surprise to you about where i got your contact address . please i got your name and address through a commercial publication via internet courtesy of s . a . i . e . during my desperate search for someone that could honestly and confidentially assist me by serving as my trustee . i am mrs . mariam abacha , the widow of the late gen . sanni abacha former nigerian military head of state who died mysteriously as a result of cardiac arrest . since after my husband ? s death my family is under restriction of movement and that not withstanding , we are being molested , policed and our bank account both here and abroad are being frozen by the nigerian civilian government . furthermore , my elder son is in detention by the nigerian government for more interrogation about my husband ? s assists and some vital documents . following the recent discovery of my husband ? s bank account by the nigerian government with swiss bank in which the huge sum of us $ 700 million and dm 450 milllion was logged . i therefore decided to contact you in confidence that i was able to move out the sum of us $ 25 million dollars , which was secretly lodged in a trunk box and deposited with a security company as materials of inheritance . i therefore personally , appeal to you seriously and religiously for your urgent assistance to move this money into your country where i believe it will be safe since i cannot leave the country due to the restriction of movement imposed on the members of my family by the nigerian government . you will be contacted by my family attorney akintola johnson and my lawyer shall arrange with you for a face to face meeting outside nigerian , in order to liaise with you toward effective completion of this transaction . however , arrangements have been put in place to move this money out of the country in a secret vault through a diplomatic security company , as soon as you indicate your interest , forward to my lawyer your telephone number , fax number and your postal address so that he can send to you the certificate of deposit and other necessary documents , so that you can help to claim the luggage . conclusively , we have agreed to offer you 30 % of the total sum while 70 % is to be held on trust by you until we decide on a suitable business investment in your country subsequent to our free movement by the nigerian government . please reply to this mail urgently and treat with absolute confidentiality and sincerity . best regards , hajia mariam abacha ( mrs . ) nb : to proove the authenticity of my story i will want you to go through the links below . 4 : september 16 2002 time magazine page 52 . you can contact me via my email address . ( hajiamariam 98 @ yahoo . com . cn ) switch to netscape internet service . as low as $ 9 . 95 a month - - sign up today at http : / / isp . netscape . com / register netscape . just the net you need . new ! netscape toolbar for internet explorer search from anywhere on the web and block those annoying pop - ups . download now at http : / / channels . netscape . com / ns / search / install . jsp",Phishing Email,1
6059,"update - reimbursement of individually billed items the use of cell phones and pagers has increased dramatically in the past few years . as a result the accounts payable department has seen a rapid increase in the number of invoices and vendors . with the higher volume , we have reviewed our processes in order to continue our rapid payment cycle . although we encourage vendors to address their invoices to individual employees , they often mail invoices directly to accounts payable . at times they fail to list the individual who uses the pager or cell phone . in these cases we return the invoice to the vendor . if the employee is designated , we try to track him / her down and forward the invoice . the high level of employee movement among jobs and locations at enron has made this increasingly challenging . either way , we end up doing something less productive than paying invoices . to maintain satisfactory response to our vendors and to reduce time necessary for research , we request that employees who have pagers , cell phones , and other individually billed items such as licenses , subscriptions , etc . , pay for them by personal check or charge card ( if applicable  * payment instructions are usually indicated on the invoice ) and request reimbursement through employee expense reports . by submitting these charges on your expense report , you can help us reduce the amount of time spent researching and forwarding invoices , the number of checks generated by treasury , the number of vendors in our database , and the turnaround time for payment of invoices . incidentally , accounts payable is currently installing a corporate - wide web - based expense reporting system similar to what enron international has used for the past year . this will make it even easier to file your expense report and receive quick reimbursement . we  , d like to make this effective immediately . if you have any questions or suggestions , please contact the accounts payable department .",Safe Email,0
9545,start date : 1 / 5 / 02 ; hourahead hour : 17 ; start date : 1 / 5 / 02 ; hourahead hour : 17 ; no ancillary schedules awarded . no variances detected . log messages : parsing file - - > > o : \ portland \ westdesk \ california scheduling \ iso final schedules \ 2002010517 . txt,Safe Email,0
3403,"use Perl Daily Headline MailerSpouses afternoon at YAPC::Europe
    posted by ziggy on Wednesday August 14, @19:44 (news)
    http://use.perl.org/article.pl?sid=02/08/14/2351255
Copyright 1997-2002 pudge.  All rights reserved.
======================================================================You have received this message because you subscribed to it
on use Perl.  To stop receiving this and other
messages from use Perl, or to add more messages
or change your preferences, please go to your user page.	http://use.perl.org/my/messages/You can log in and change your preferences from there.
",Safe Email,0
11889,"proposed decision the gd article today regarding the proposed decision is a pretty good readers digest version of the order . susan and i spoke with jeff dasovich and mark baldwin yesterday , and the consensus of those conversations was that transwestern should remain involved in this proceeding only for purposes of implementation / documentation . jeff offered that he might send a letter to governor gray ' s office expressing both dismay and indignation that the cpuc didn ' t complete their task and warning of the adverse outcome to california ratepayers if these more modest reforms are approved . he may ask the other comprehensive settlement parties to join in signing the letter . susan , mark and i spoke about this idea later , and we ' ve got some reservations about tw ' s role in admonishing the cpuc . we should probably wait to see this letter first before committing to anything . bilas draft cautious toward socal competition mindful of the current chaos over energy markets in the state , california public utilities commissioner richard bilas has recommended the adoption of a much more moderate approach to promoting competition on southern california gas  , ( socal ) system . in his draft decision , bilas advised the commission to reject the unbundling of intrastate transmission and instead approve the first settlement filed in the case , the less far - reaching interim settlement ( is ) , submitted in december 1999 . socal , san diego gas and electric and other parties filed two more settlements after the is , reaching a comprehensive agreement in april this year . but since then , gas and power prices skyrocketed in the state , prompting a consumer backlash and giving competition a bad name . the draft language notes that the first interim settlement was supported by more customer groups than the later agreements . recent events  & lead us to conclude that the centerpiece of this investigation , the unbundling of intrastate transmission and the implementation of a system of firm , tradable intrastate transmission rights , should be delayed ,  8 according to the draft order .  & this unbundling is the basis of the [ comprehensive settlement ] and we cannot approve it . we do not , however , wish to commit to paralysis until 2006 , as the [ post - interim settlement ] would have us do . accordingly , we believe californians are better served at this juncture by the adoption , with modifications , of the is .  8 the biggest change to the is in the draft is the rejection of an automatic capacity expansion by socal at wheeler ridge , calif . , with rolled - in rates if certain criteria are met . el paso energy had objected to the provision in the is that would have allowed socal to automatically expand capacity at wheeler ridge by 100 million cfd if a certain number of curtailments oc - curred . el paso objected to forcing all shippers to pay for the expansion at wheeler when only certain customers would benefit . the draft says socal can file a separate application for the wheeler ridge expansion , but approval would be conditioned on a traditional hearing process . the draft decision would also :   end socal  , s current    establish hector road as a formal receipt point for nominations ;   institute an operational flow order ( ofo ) procedure . provides a forum for more changes in ofo procedures if excessive ofos are made ;   set up    make changes to balancing rules , while retaining the current 10 % monthly imbalance tolerance ;   make socal  , s own gas acquisition unit subject to the same balancing rules and penalties as all other shippers ;   allow some limited imbalances trading , as well as the right to assign and reassign unbundled storage contract in a secondary market , with a socal electronic bulletin board set up for it ;   unbundle from core transportation rates the storage capacity cost exceeding that required for core minimum reliability ; and   provide for rate recovery of up to $ 3 . 5 million in implementation costs . in addition , the draft would unbundle core interstate transportation from rates , eliminate core contribution to noncore interstate transition cost surcharges , eliminate the core subscription option as well as the caps for core aggregation programs . the threshold for participating in core aggregation is reduced , and billing options are offered to core aggregators . bilas  , draft also warned that the commission may come back in two years to open another investigation into gas competition , taking into account any changes in market conditions . bilas gave a little more insight into his decision in the text of the draft .  we question whether there will be an opportunity for discounting by marketers if more competition is allowed ,  8 bilas wrote in the draft decision .  & with half the state already committed to a restructured competitive natural gas industry , it suddenly seems as if the benefits of such re - structuring to enhance competition are speculative , particularly at this time . with one leg in the water , the current has switched direction and it will be difficult , if not foolhardy , to reach our goals by forging ahead .  & we choose to take a cautious approach again ,  8 the draft continues .  & rather than proceeding to unbundle transmission in southern california now , we approve , with modifications , the settle - ment suggesting smaller steps towards a competitive market . additionally , we unbundle core interstate transmission and once again urge the legislature to pass consumer protection legisla - tion aimed at unregulated marketers while we facilitate growth in core aggregation programs .  8 the cpuc would not rule out the unbundling of intrastate transmission and other restruc - turing in the future  & but believe that at this point in time the certain benefits do not outweigh the costs to most ratepayers .  8 all drafts must be filed 30 days before the meetings at which they will be discussed . the draft decision is currently on the agenda for the cpuc  , s dec . 21 meeting .",Safe Email,0
8797,"! you b ^ ett $ er bel ` ieve it this week only : free generlc vlagra cover the shipping , and we ' ll send youour product at no cost to prove its effectiveness . won ' t last . . . hurry no more thanks",Phishing Email,1
2902,"Wanna see sexually curious teens playing with each other on webcam?http://www.yourtastybaby.net  <----- our webcam link=)me and my dorm mate are eating each other out as we speak!see you soon baby,
-Tiffanykludlkaiplcqcnnaigaybaxhesrhltsp",Phishing Email,1
3897,"Me and my friends have this brand new idea, a Live Webcam  Click Here This is NOT SPAM - You have received this e-mail because 
at one time or another you entered the weekly draw at one of
our portals or FFA sites. We comply with all proposed and current laws 
on commercial e-mail under (Bill s. 1618 TITLE III passed by the 105th 
Congress).
 If you have received this e-mail in error, we apologize for the 
inconvenience and ask that you remove yourself. 
Click  Here to Unsubscribe
fysibvcgjyuwinmyvbpjtaebsymyukbrkn",Phishing Email,1
9938,"On Tue, Aug 13, 2002 at 12:48:18AM +0100, wintermute mentioned:
> How unimaginably difficult is this to do?  There are as far as I know,
> no Linux kernel hackers, nor distros that originate from this fair
> island right?  Right. Antefacto Embedded Linux...did. Nice little distro that'd run on a 64MB flash card (with 12MB free), with
a read-only root filesystem. Perfect for little embedded systems. It was a
very cut down version of RedHat 7.2. Must see can we release the build system & everything. That was the
interesting bit. Distros, in general, are a waste of time. You've no idea
how much better something like Debian or RedHat could be than something
you did yourself, unless you picked a niche area.Kate
-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",Safe Email,0
13336,"
Double the Speed of Your Computer!
 
Remove yourself from this list by either:
  Entering your email address below and clicking REMOVE:
OR
  Reply to this message with the word ""remove"" in the subject line.
  
  This message was sent to address cypherpunks@einstein.ssz.com
  
pmguid:1dx.2qe5.fsi52--DeathToSpamDeathToSpamDeathToSpam--
-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf
_______________________________________________
Spamassassin-Sightings mailing list
Spamassassin-Sightings@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/spamassassin-sightings
",Phishing Email,1
14985,"aaa replica lv bags & rolex watches at good prices get the finest rolex watch replica ! we only sell premium watches . there ' s no battery in these replicas just like the real ones since they charge themselves as you move . the second hand moves just like the real ones , too . - replicated to the smallest detail - 99 . 9 % perfectly accurate markings - signature green sticker w / serial number on watch back - magnified quickset date - includes all proper markings please copy and paste the domain into your browser * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * . net * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * we also carry all top quality louis vuitton handbags !",Phishing Email,1
3919,"MR MARTIN FRANCIS
ABIDJAN COTE DÂ’IVOIRE
WEST AFRICA
TEL:+225 05775748.
                  
                  
                  URGENT AND NOBLE PROPOSALATTN: DIRECTOR.
DEAR ,I wish to extend my greeting to you and your entire
family. I got your contact from the ivoirian chamber
of commerce, I prayed over it and selected your name
among other names because of its esteeming
nature.Morever,after my strong prayers and fasting,
God reveals to me that you are straight forward,
Honest and GodÂ’s person.
This is the reason I never waste time to propose you
this business for our mutual benefits. Infact, You
will never regret it provided you give me your
possible best cooperate hand, Believe me.I am MARTIN FRANCIS, A cote dÂ’ivoire national and the
only child of late Mr and Mrs FRANCIS. My late father
was the former financial controller of CÃ´te dÂ’Ivoire
telecommunication (CITELCOM). My father died due to
the heat of political crisis in my country recently
last years.But,I am motherless since,before my fathers
late and the death of my mother on 26 SEPTEMBER 1993
was as a result of spiritual attack by our family
member who hated her just because of my fathers
wealth.
Moreover, they tried their own part as well against my
father and myself but negative because God almighty
is available at our side. Infact God is wonderful.
Although, before the death of my father in one of the
private hospital here, he secretly revealed to me
specifically on family matters and mostly the safety
of his monies us$16,500,000.00 (sixteen million,five 
hundred thousand united states dollars) which he
deposited in a bank here in my county Abidjan, 
CÃ´te dÂ’Ivoire and used my name,MARTIN FRANCIS as the
next of kin for the deposits. This amount was accrued
from an over-invoiced contract award for the
construction of an underground telephone network to
replace the former in the new city (Yamoussoukro) and
other major cities also for installation of the
microwave station awarded to my late father,Mr JOSEPH
FRANCIS in 1999 to expatiate companies. In fact, after
the finished payment of  contract workers, my late
father deposited this fund in a bank as the full
beneficiary contractor of the said company (CITELCOM)
this is the fund I want to transferred to your account
as the beneficiary contractor due for payment,providedyou cooperate.Therefore I am seeking your full and
urgent  assistance for the telegraphic transfer of
this sixteen million and five hundred thousand united
states dollars, us$16,500.000 US dollars to your
designated account for a very good business investment
in your country as due to the instruction my father
gave to me before he late. What I require from you are
as follows.1.Your private telephone and fax number for easy and
strict communication
2.Your bank particular for smooth and successful
remittance of this monies to your nominated account
3.You have to make necessary arrangement for me to
meet with you immediately the monies is been
transferred in your account and confirmed by you.
4.You have to secure a college for me in your country
to further my education. 
5.You will have to be my guardian and part of the
joint venture investment when I get to your country.Furthermore, my late father had instructed me to offer
20 % of the total sum to the person who is to assist
me out for the transferring of this fund.Moreover, I wish to assure you that this transaction
would be concluded within the next(3)days you signify
interest to assist me out.I suggest that this
transaction should be handled in strict confidence
because I have work out fine every modalities
concerning the transfer of this fund. 
Please and please, kindly hasten up the arrangement as
quickly as possible because my late father instructed
me not to invest this monies in this country CÃ´te-
dÂ’Ivoire. That I should invest abroad of my choice for
the benefit of myself and for security reasons.Thank very much in anticipation of your
acknowledgement of this business proposal and do not
hesitate to contact me immediately you receive this
message with this my direct telephone number mentioned
above, tel : + 225 05775748 for us to proceed
immediately. Please and please, donÂ’t fail.waiting for your urgent response nowthanks very much again and God bless.best regardsMARTIN FRANCIS.
___________________________________________________________
Do You Yahoo!? -- Une adresse @yahoo.fr gratuite et en franÃ§ais !
Yahoo! Mail : http://fr.mail.yahoo.com
",Phishing Email,1
18324,"gas transportation dave : attached is a proposal for firm transportation services that provide economic incentives to encourage sps to build a lateral from the nichols plant in potter co , tx to our transwestern panhandle lateral . as we have discussed , the proposal allows flexibility for receipt and delivery , yet provides rate assurance . thanks for your help , and if you have any questions please give me or michelle a call . sincerly , bob",Safe Email,0
6705,"re : christmas basket list here is the updated list that we have for christmas . the orders will be placed on dec . 12 th . the orders will arrive at the enron building dec . 19 th . and all outside orders will arrive before dec . 22 nd . please inform , if this is okay . thanks kevin moore i will discuss cost with vince after meeting with bill on friday . kevin g moore 12 / 01 / 2000 09 : 26 am to : vince j kaminski / hou / ect @ ect , shirley crenshaw / hou / ect @ ect , mike a roberts / hou / ect @ ect , jose marquez / corp / enron @ enron , stinson gibner / hou / ect @ ect , vasant shanbhogue / hou / ect @ ect , anita dupont / na / enron @ enron cc : subject : christmas basket list hello everyone , we are nearing the time to get the baskets and other christmas tokens sent out . as in every year , we do take the time to send tokens of appreciation for services rendered , or share the christmas sprit with those we feel worthty . here is the list that i have already , approved by vince . if there are any additions please inform me a . s . a . p . the deadline is december 12 th , as i will be meeting with the owner of floral events to confirm the order and treat him to lunch for all the great work he has provided for me . thanks kevin moore please note : i will be out on vacation and all orders will already have been placed with the delivery date on december 19 th . the day of my return , therefore if any problems occur i will have enough time to solve them .",Safe Email,0
4351,"think that this and other articles confuse Socialism with Bureaucracy. Libertarianism as implemented in North America is not exactly the shining pinnacle of economic efficiency.Just try starting a telephone company in the US or (even worse) Canada. It can take a year or more to get the blessing of our own ""Permit Rajs"" at the FCC, PUC, and PTTs (or, in the decidedly more socialist leaning Canada, Industry Canada and the CRTC).Yet, despite all of this intense regulation and paper pushing, as well as regulatory scrutiny by the FTC, SEC, and IRS, the executives of Telecom Companies have managed to bilk the investment community for what looks to be tens of billions of dollars. They finished their routine with the a quadruple lutz -- laying off hundreds of thousands of workers when it all came crashing down.So.. tell me again.. how are we better off?-Ian. On Tuesday, August 20, 2002, at 12:09 PM, John Hall wrote:The Mystery of Capital: Why Capitalism Triumphs in the West and Fails Everywhere Else -- by Hernando De Soto Is something I'm reading now.My impression is that France is not anywhere near the ""Permit Raj"" nightmare that India is (and became). Nor has its market been closed like India's has.But De Soto's work is perhaps just as important or more so. He hasn't dealt specifically with India, but I recall examples from Peru, Philippines, and Egypt. In Lima, his team took over a year (I think it was 2) working 8 hr days to legally register a 1 person company. In the Philippines, getting legal title can take 20 years. In Egypt, about 80% of the population in Cairo lives in places where they are officially illegal.India hasn't been helped by its socialism. Socialism has certainly helped strangle the country in permits. But perhaps De Soto is right that the real crippling thing is keeping most of the people out of the legal, official property system.Putting most of the people in the property system was something the west only finished about 100 years ago, or Japan did 50 years ago. It wasn't easy, but we live in a society that doesn't even remember we did it. -----Original Message----- From: fork-admin@xent.com [mailto:fork-admin@xent.com] On Behalf Of Robert Harley Sent: Tuesday, August 20, 2002 11:24 AM To: fork@spamassassin.taint.org Subject: Re: The Curse of India's SocialismRAH quoted: Indians are not poor because there are too many of them; they are poor because there are too many regulations and too much government intervention -- even today, a decade after reforms were begun. India's greatest problems arise from a political culture guided by socialist instincts on the one hand and an imbedded legal obligation on the other hand.Nice theory and all, but s/India/France/g and the statements hold just as true, yet France is #12 in the UN's HDI ranking, not #124. Since all parties must stand for socialism, no party espouses classical liberalismI'm not convinced that that classical liberalism is a good solution for countries in real difficulty. See Joseph Stiglitz (Nobel for Economics) on the FMI's failed remedies. Of course googling on ""Stiglitz FMI"" only brings up links in Spanish and French. I guess that variety of spin is non grata in many anglo circles. http://xent.com/mailman/listinfo/forkhttp://xent.com/mailman/listinfo/fork",Safe Email,0
14540,"gtv weekly status update please find below the weekly status update for the gas trading vision project and the attached file for the updated project timelines . gtv status meeting attendees : zhiyong wei , russ severson , jeremy wong , geoff storey , jay krish , mike swaim , george grant , bill fortney , chuck ames . accomplishments : ? incorporating physical deal positions in tds : o changes for the view aggregation have been completed . o expandable total in cash position has been completed . ? single point of deal entry for term deals : o released to production . ? gas daily deals : o revisions for changes to portcalc application to create gdi calc in erms are in user test . o the development for the curve shift reports has been completed . o change cpr portcalc to value outer month positions is in test . ? live feeds for gas daily / intra - month curves : o released to production . ? saving different views in tds : o completed and is currently in test . ? capability for desk roll - ups on an ad hoc basis ( phase 2 ) : o new process for roll - up aggregators has been completed . ? option grid ( phase 2 ) : o released to production . ? gas daily options ( phase 2 ) : o released to production . ? basis options ( phase 2 ) : o development of deal entry type for basis options has been completed in tagg . o development of loading correlation curves has been completed . ? transport deal capture & valuation ( phase 2 ) : o creation of new deal entry type & database changes has been completed . plans for the week ending 6 / 29 / 01 : ? continue it development of phase i items . o optimize the position manager ' s performance . ? continue it development of phase ii issues . o change portcalc to value spread options . o option reports ( pl reports ) . o change to tagg / erms translator for transport deal capture . issues : none notes ? position roll - up process hangs sometimes in the production environment . this bug has been fixed in the parallel environment . the developer is now applying the fix to the production code . ? the performance of loading curve to the position manager has been improved in the parallel environment . the same change will be applied to the production code . ? we need to look into the current way of computing curve shift for gas daily options because it creates a large second order amount . thanks zhiyong",Safe Email,0
5933,"re : trading track offers all offers being confirmed as per thursday , additional 3 going out per john l today , expanded the number being brought into the program . thanks , karen . - - - - - original message - - - - - from : kitchen , louise sent : monday , november 05 , 2001 11 : 14 am to : buckley , karen subject : re : trading track offers what happened ? - - - - - - - - - - - - - - - - - - - - - - - - - - sent from my blackberry wireless handheld",Safe Email,0
5543,empty,Phishing Email,1
9020,"Quoting cout@eircom.net (cout@eircom.net):> You need to run the dos setup program for the 3c509 and turn off plug
> 'n' play in the card's firmware I think you will find.As Kevin said, the problem can reputedly be solved using Donald Becker's 
Linux-native utilities for the 3C5X9 series.  Turn off PnP, and then set 
the IRQ and I/O base address as required.  Make sure those are also
made available in the motherboard BIOS Setup program to ""Legacy ISA
devices"" or whatever it's called, there.-- 
Cheers,              ""It ain't so much the things we don't know that get us
Rick Moen            in trouble.  It's the things we know that ain't so.""
rick@linuxmafia.com             -- Artemus Ward (1834-67), U.S. journalist-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",Safe Email,0
